customer_id,score,segmentation,gender,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class,state,property_valuation
1971,Diamond,Loyal,Female,Desktop Support Technician,Manufacturing,Mass Customer,Yes,4,20-29,VIC,5
1972,Silver,Rookies,Male,Desktop Support Technician,IT,Mass Customer,Yes,2,30-39,NSW,8
1973,Bronze,Attention,Female,Media Manager IV,Financial Services,High Net Worth,No,5,40-49,NSW,10
1974,Bronze,Potential,Male,Administrative Officer,Financial Services,Mass Customer,Yes,15,60-69,NSW,9
1975,Bronze,Dormant,Female,Product Engineer,Health,Affluent Customer,No,4,50-59,QLD,9
1976,Bronze,Slipping,Female,Product Engineer,Manufacturing,Mass Customer,No,11,40-49,VIC,7
1977,Bronze,Slipping,Female,Product Engineer,Manufacturing,Mass Customer,Yes,5,40-49,NSW,8
1978,Bronze,Dormant,Female,Dental Hygienist,Health,Mass Customer,No,16,60-69,VIC,9
1979,Silver,Whales,Male,Statistician III,Manufacturing,Mass Customer,Yes,11,60-69,QLD,2
1980,Silver,Whales,Male,Food Chemist,Health,High Net Worth,Yes,7,30-39,NSW,8
1981,Bronze,Slipping,Male,Sales Associate,Health,Affluent Customer,No,12,30-39,NSW,10
1982,Diamond,Loyal,Female,Senior Cost Accountant,Financial Services,High Net Worth,Yes,16,50-59,NSW,2
1983,Silver,Rookies,Female,Assistant Media Planner,Entertainment,Affluent Customer,Yes,18,60-69,QLD,4
1984,Diamond,Loyal,Male,Information Systems Manager,Health,Mass Customer,Yes,1,20-29,NSW,10
1985,Diamond,Loyal,Female,Computer Systems Analyst I,Health,Mass Customer,Yes,16,40-49,NSW,10
1986,Silver,Potential,Female,Computer Systems Analyst I,Retail,Mass Customer,No,16,40-49,NSW,8
1987,Bronze,Slipping,Male,Research Associate,Health,Affluent Customer,No,8,60-69,NSW,12
1988,Silver,Whales,Male,Recruiting Manager,Property,Mass Customer,No,8,60-69,VIC,5
1989,Bronze,Rookies,Female,Graphic Designer,Property,High Net Worth,Yes,17,50-59,NSW,6
1990,Diamond,Loyal,Female,Senior Financial Analyst,Financial Services,High Net Worth,No,14,50-59,NSW,8
1991,Diamond,Best,Male,Research Nurse,Health,Mass Customer,Yes,8,30-39,NSW,10
1992,Silver,Whales,Female,Web Developer I,Manufacturing,Mass Customer,Yes,3,20-29,NSW,10
1993,Diamond,Loyal,Male,Accounting Assistant II,Manufacturing,High Net Worth,Yes,3,40-49,NSW,9
1994,Diamond,Whales,Female,Accounting Assistant II,Manufacturing,High Net Worth,No,11,30-39,VIC,6
1995,Bronze,Slipping,Female,Automation Specialist II,Manufacturing,Mass Customer,Yes,11,50-59,QLD,9
1996,Diamond,Loyal,Male,Structural Engineer,Manufacturing,Mass Customer,No,4,30-39,QLD,8
1997,Silver,Potential,Male,Structural Engineer,Manufacturing,Mass Customer,No,5,20-29,NSW,11
1998,Bronze,Slipping,Male,Media Manager IV,Manufacturing,High Net Worth,No,21,40-49,VIC,7
1999,Diamond,Loyal,Female,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,7,60-69,QLD,10
2000,Bronze,Slipping,Female,Assistant Professor,IT,High Net Worth,Yes,15,60-69,NSW,8
2001,Silver,Whales,Female,Analog Circuit Design manager,Manufacturing,Mass Customer,Yes,3,40-49,NSW,4
2002,Bronze,Dormant,Female,Mechanical Systems Engineer,Financial Services,Mass Customer,No,12,50-59,NSW,6
2003,Bronze,Dormant,Female,Statistician III,Manufacturing,High Net Worth,Yes,8,60-69,QLD,7
2004,Silver,Potential,Male,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10,60-69,NSW,1
2005,Diamond,Whales,Female,Accountant I,Manufacturing,High Net Worth,No,17,40-49,VIC,10
2006,Bronze,Attention,Female,Senior Developer,Property,High Net Worth,Yes,2,20-29,NSW,4
2007,Silver,Rookies,Male,Programmer I,Manufacturing,Mass Customer,Yes,15,50-59,NSW,8
2008,Silver,Potential,Male,Analyst Programmer,Financial Services,Mass Customer,Yes,3,30-39,QLD,2
2009,Diamond,Loyal,Female,Staff Accountant IV,Health,Affluent Customer,Yes,19,60-69,NSW,8
2010,Bronze,Potential,Male,Data Coordiator,Manufacturing,High Net Worth,Yes,7,50-59,NSW,11
2011,Bronze,Dormant,Male,VP Sales,Manufacturing,High Net Worth,Yes,12,40-49,NSW,12
2012,Silver,Promising,Female,Health Coach I,Health,High Net Worth,No,4,50-59,NSW,8
2013,Diamond,Best,Female,Registered Nurse,Health,Affluent Customer,Yes,19,20-29,NSW,8
2014,Diamond,Loyal,Female,Associate Professor,Manufacturing,Mass Customer,Yes,8,30-39,NSW,10
2015,Silver,Potential,Female,Health Coach IV,Health,Affluent Customer,No,7,50-59,NSW,9
2016,Silver,Potential,Female,Executive Secretary,Retail,Affluent Customer,Yes,1,20-29,NSW,11
2017,Diamond,Whales,Male,Programmer II,Financial Services,Affluent Customer,Yes,6,20-29,NSW,11
2018,Silver,Loyal,Male,Senior Developer,Financial Services,Affluent Customer,No,12,60-69,NSW,11
2019,Diamond,Loyal,Female,VP Marketing,Entertainment,High Net Worth,No,17,70-79,QLD,2
2020,Diamond,Loyal,Female,Biostatistician IV,Property,Affluent Customer,Yes,14,50-59,VIC,8
2021,Bronze,Dormant,Female,Software Test Engineer I,IT,High Net Worth,Yes,6,50-59,NSW,10
2022,Diamond,Whales,Male,Software Test Engineer I,IT,Affluent Customer,No,7,40-49,NSW,7
2023,Diamond,Best,Male,Associate Professor,IT,High Net Worth,No,10,50-59,NSW,7
2024,Silver,Potential,Female,VP Sales,IT,Mass Customer,Yes,2,20-29,QLD,3
2025,Bronze,Slipping,Male,VP Quality Control,IT,Mass Customer,Yes,3,40-49,QLD,9
2026,Bronze,Slipping,Female,Structural Engineer,Property,Mass Customer,Yes,7,30-39,NSW,7
2027,Diamond,Loyal,Male,VP Product Management,Property,High Net Worth,No,10,50-59,NSW,10
2028,Diamond,Loyal,Female,Director of Sales,Retail,Affluent Customer,Yes,18,40-49,NSW,8
2029,Diamond,Best,Male,Nurse,Manufacturing,Mass Customer,No,7,30-39,QLD,8
2030,Bronze,Slipping,Male,Administrative Officer,Property,High Net Worth,No,15,60-69,VIC,7
2031,Bronze,Rookies,Male,Geologist III,Property,Mass Customer,No,12,30-39,VIC,8
2032,Bronze,Rookies,Male,Quality Control Specialist,Property,Mass Customer,Yes,9,40-49,NSW,8
2033,Diamond,Best,Male,Dental Hygienist,Health,High Net Worth,No,10,50-59,NSW,10
2034,Bronze,Attention,Female,Speech Pathologist,Manufacturing,Mass Customer,No,8,50-59,NSW,11
2035,Bronze,Dormant,Male,Senior Developer,Health,Mass Customer,No,19,40-49,NSW,7
2036,Diamond,Best,Female,Senior Developer,Health,Mass Customer,No,17,40-49,NSW,10
2037,Bronze,Slipping,Male,VP Marketing,IT,Mass Customer,No,6,30-39,NSW,3
2038,Silver,Rookies,Female,Structural Engineer,Financial Services,Mass Customer,Yes,5,60-69,VIC,2
2039,Bronze,Dormant,Female,Senior Developer,IT,High Net Worth,Yes,7,40-49,NSW,8
2040,Bronze,Dormant,Male,VP Sales,Retail,Affluent Customer,Yes,12,50-59,QLD,9
2041,Silver,Whales,Male,VP Accounting,Financial Services,Mass Customer,No,17,60-69,NSW,9
2042,Bronze,Rookies,Male,Registered Nurse,Health,Mass Customer,No,17,50-59,VIC,4
2043,Bronze,Attention,Female,Software Consultant,Health,Mass Customer,No,7,40-49,QLD,6
2044,Diamond,Whales,Female,Quality Engineer,Health,Mass Customer,Yes,1,20-29,NSW,12
2045,Diamond,Loyal,Female,VP Sales,Financial Services,High Net Worth,No,15,40-49,NSW,11
2046,Diamond,Loyal,Female,Marketing Manager,Financial Services,Mass Customer,Yes,13,60-69,NSW,8
2047,Bronze,Slipping,Female,Paralegal,Financial Services,Affluent Customer,Yes,21,40-49,QLD,7
2048,Silver,Whales,Female,Financial Advisor,Financial Services,High Net Worth,No,13,60-69,NSW,8
2049,Bronze,Attention,Male,Assistant Professor,Manufacturing,High Net Worth,No,5,60-69,NSW,8
2050,Bronze,Rookies,Female,Business Systems Development Analyst,Manufacturing,Mass Customer,Yes,5,70-79,NSW,10
2051,Silver,Whales,Female,Geological Engineer,Manufacturing,Affluent Customer,No,20,60-69,NSW,12
2052,Silver,Loyal,Male,Geological Engineer,Retail,Mass Customer,Yes,8,60-69,QLD,3
2053,Diamond,Whales,Male,Geological Engineer,Financial Services,Affluent Customer,Yes,11,40-49,QLD,7
2054,Silver,Rookies,Male,Geological Engineer,Manufacturing,Mass Customer,Yes,22,20-29,NSW,11
2055,Diamond,Best,Male,Administrative Assistant III,Retail,High Net Worth,No,7,40-49,NSW,3
2056,Bronze,Slipping,Female,Biostatistician IV,Property,High Net Worth,No,22,30-39,NSW,8
2057,Diamond,Whales,Female,Accounting Assistant IV,Manufacturing,Affluent Customer,Yes,15,60-69,VIC,8
2058,Silver,Whales,Female,Database Administrator I,Argiculture,High Net Worth,No,7,40-49,QLD,1
2059,Bronze,Dormant,Female,Graphic Designer,Argiculture,High Net Worth,No,12,40-49,VIC,10
2060,Diamond,Best,Female,Statistician II,Financial Services,Mass Customer,No,17,60-69,VIC,9
2061,Silver,Whales,Female,Technical Writer,Manufacturing,High Net Worth,No,4,40-49,QLD,4
2062,Silver,Potential,Male,Junior Executive,Retail,Mass Customer,No,18,40-49,QLD,7
2063,Silver,Promising,Male,Clinical Specialist,Health,Affluent Customer,No,16,60-69,VIC,12
2064,Bronze,Attention,Male,VP Marketing,Health,Mass Customer,Yes,18,50-59,QLD,3
2065,Bronze,Dormant,Male,Technical Writer,Retail,Mass Customer,Yes,12,40-49,NSW,9
2066,Bronze,Attention,Male,Food Chemist,Health,High Net Worth,Yes,12,50-59,NSW,9
2067,Diamond,Loyal,Male,Registered Nurse,Health,Mass Customer,No,17,40-49,NSW,10
2068,Silver,Whales,Female,Account Representative I,Health,High Net Worth,No,8,60-69,NSW,1
2069,Silver,Whales,Female,Software Test Engineer IV,IT,Mass Customer,Yes,1,60-69,QLD,7
2070,Diamond,Best,Female,Recruiting Manager,IT,Mass Customer,No,8,40-49,NSW,7
2071,Diamond,Loyal,Female,Recruiting Manager,IT,Mass Customer,No,10,40-49,VIC,10
2072,Diamond,Best,Female,Environmental Specialist,Financial Services,Mass Customer,Yes,9,60-69,VIC,9
2073,Bronze,Potential,Female,Environmental Specialist,Manufacturing,High Net Worth,Yes,10,50-59,VIC,8
2075,Silver,Rookies,Female,Environmental Tech,Manufacturing,Mass Customer,No,8,50-59,QLD,4
2076,Diamond,Best,Female,Assistant Manager,Manufacturing,Mass Customer,Yes,5,50-59,VIC,9
2077,Bronze,Slipping,Female,Cost Accountant,Financial Services,Mass Customer,Yes,7,30-39,QLD,8
2078,Bronze,Potential,Female,Computer Systems Analyst III,Manufacturing,Mass Customer,No,3,30-39,NSW,9
2079,Silver,Rookies,Female,Account Executive,Manufacturing,High Net Worth,No,11,60-69,NSW,10
2080,Bronze,Attention,Female,Human Resources Assistant IV,Manufacturing,High Net Worth,No,17,60-69,NSW,11
2081,Silver,Promising,Female,Senior Editor,Financial Services,Mass Customer,No,13,50-59,NSW,12
2082,Diamond,Loyal,Female,Legal Assistant,Health,Affluent Customer,Yes,19,40-49,NSW,1
2083,Diamond,Best,Female,Legal Assistant,Health,Mass Customer,No,4,40-49,NSW,3
2084,Bronze,Slipping,Female,Legal Assistant,IT,Mass Customer,Yes,17,30-39,QLD,2
2085,Bronze,Attention,Female,Pharmacist,Health,Mass Customer,No,11,60-69,VIC,7
2086,Bronze,Dormant,Male,Senior Cost Accountant,Financial Services,High Net Worth,No,1,20-29,NSW,7
2087,Bronze,Potential,Male,Administrative Officer,IT,Mass Customer,Yes,15,50-59,VIC,7
2088,Silver,Promising,Male,Senior Financial Analyst,Financial Services,Mass Customer,Yes,14,50-59,QLD,7
2089,Bronze,Dormant,Male,Safety Technician I,Financial Services,High Net Worth,No,15,60-69,NSW,9
2090,Bronze,Dormant,Male,Help Desk Technician,Financial Services,Mass Customer,Yes,17,50-59,NSW,9
2091,Bronze,Slipping,Female,Office Assistant II,Argiculture,Mass Customer,No,9,40-49,NSW,3
2092,Diamond,Whales,Male,Safety Technician IV,Manufacturing,High Net Worth,No,18,40-49,VIC,7
2093,Silver,Whales,Male,Programmer II,Financial Services,High Net Worth,No,2,20-29,NSW,4
2094,Bronze,Potential,Male,Biostatistician IV,Financial Services,Mass Customer,No,16,40-49,QLD,6
2095,Diamond,Best,Female,Account Executive,Manufacturing,Affluent Customer,No,8,30-39,VIC,9
2096,Silver,Whales,Female,Programmer III,Telecommunications,High Net Worth,Yes,12,50-59,NSW,8
2097,Silver,Whales,Male,Recruiter,Telecommunications,Mass Customer,No,21,30-39,QLD,9
2098,Silver,Promising,Female,Dental Hygienist,Health,High Net Worth,No,16,50-59,QLD,2
2099,Diamond,Loyal,Male,Senior Cost Accountant,Financial Services,High Net Worth,Yes,19,60-69,NSW,8
2100,Silver,Promising,Male,Marketing Assistant,IT,Mass Customer,No,14,40-49,VIC,9
2101,Diamond,Best,Female,General Manager,IT,Mass Customer,Yes,2,20-29,VIC,2
2102,Diamond,Best,Male,Senior Editor,IT,Affluent Customer,No,5,40-49,NSW,12
2103,Diamond,Best,Male,Business Systems Development Analyst,Financial Services,Affluent Customer,No,18,40-49,NSW,6
2104,Silver,Attention,Female,Structural Analysis Engineer,Financial Services,Mass Customer,No,11,40-49,QLD,1
2105,Diamond,Whales,Male,Food Chemist,Health,High Net Worth,Yes,6,50-59,VIC,7
2106,Silver,Rookies,Male,Project Manager,Financial Services,High Net Worth,Yes,13,50-59,NSW,10
2107,Bronze,Slipping,Female,Biostatistician IV,IT,Affluent Customer,Yes,4,30-39,QLD,4
2108,Bronze,Rookies,Female,Software Test Engineer IV,Property,Mass Customer,Yes,18,30-39,QLD,3
2109,Diamond,Best,Female,Account Representative II,Health,High Net Worth,Yes,18,50-59,NSW,8
2110,Silver,Potential,Male,Human Resources Assistant III,Manufacturing,High Net Worth,No,14,50-59,QLD,6
2111,Diamond,Best,Male,Speech Pathologist,Property,Affluent Customer,Yes,12,50-59,NSW,9
2112,Silver,Rookies,Female,Accounting Assistant I,Financial Services,Mass Customer,Yes,6,30-39,NSW,8
2113,Bronze,Attention,Female,Internal Auditor,Manufacturing,Affluent Customer,No,17,50-59,QLD,6
2114,Silver,Promising,Male,Safety Technician III,Argiculture,High Net Worth,No,19,60-69,NSW,11
2115,Bronze,Slipping,Male,Food Chemist,Health,Mass Customer,Yes,17,40-49,VIC,4
2116,Bronze,Slipping,Male,Research Associate,Financial Services,Affluent Customer,Yes,9,40-49,VIC,9
2117,Silver,Promising,Male,Computer Systems Analyst I,Health,Affluent Customer,No,3,20-29,NSW,12
2118,Bronze,Attention,Male,Developer III,Health,High Net Worth,No,7,40-49,NSW,8
2119,Bronze,Attention,Female,Senior Cost Accountant,Financial Services,Mass Customer,No,17,30-39,QLD,5
2120,Diamond,Best,Male,Web Designer III,Manufacturing,Mass Customer,No,1,20-29,NSW,8
2121,Silver,Whales,Female,Nurse,Financial Services,Mass Customer,Yes,22,30-39,VIC,8
2122,Bronze,Rookies,Male,Registered Nurse,Health,High Net Worth,Yes,11,50-59,VIC,10
2123,Bronze,Attention,Female,Software Engineer II,Manufacturing,Affluent Customer,No,2,30-39,QLD,10
2124,Silver,Whales,Male,Software Engineer II,Retail,High Net Worth,No,18,40-49,VIC,8
2125,Silver,Promising,Female,VP Quality Control,Financial Services,High Net Worth,No,18,40-49,NSW,8
2126,Bronze,Rookies,Male,Product Engineer,Health,Mass Customer,Yes,17,60-69,NSW,1
2127,Bronze,Potential,Female,Web Designer I,Manufacturing,Mass Customer,No,7,50-59,VIC,12
2128,Bronze,Rookies,Male,Data Coordiator,Property,Affluent Customer,Yes,16,40-49,NSW,10
2129,Bronze,Dormant,Male,Electrical Engineer,Manufacturing,High Net Worth,No,3,40-49,NSW,9
2130,Diamond,Best,Female,Structural Engineer,Property,High Net Worth,Yes,16,30-39,NSW,2
2131,Bronze,Slipping,Female,Payment Adjustment Coordinator,Property,Mass Customer,Yes,7,50-59,NSW,8
2132,Diamond,Best,Female,Human Resources Manager,Financial Services,High Net Worth,Yes,22,30-39,NSW,9
2133,Bronze,Attention,Female,General Manager,Financial Services,High Net Worth,No,3,20-29,NSW,1
2134,Silver,Whales,Male,Nurse,Manufacturing,Affluent Customer,No,2,20-29,VIC,3
2135,Bronze,Dormant,Male,Structural Engineer,Manufacturing,Mass Customer,Yes,15,40-49,NSW,12
2136,Silver,Rookies,Female,Office Assistant I,Health,High Net Worth,Yes,5,50-59,NSW,9
2137,Bronze,Rookies,Female,Chemical Engineer,Manufacturing,Affluent Customer,No,5,50-59,QLD,9
2138,Diamond,Loyal,Female,Graphic Designer,Manufacturing,High Net Worth,No,15,40-49,NSW,8
2139,Silver,Whales,Female,Accountant II,IT,Affluent Customer,Yes,7,40-49,VIC,7
2140,Silver,Whales,Male,Help Desk Operator,Telecommunications,High Net Worth,No,21,40-49,QLD,1
2141,Bronze,Slipping,Female,Programmer I,Financial Services,High Net Worth,Yes,4,60-69,NSW,10
2142,Silver,Whales,Female,Biostatistician IV,Financial Services,Affluent Customer,No,7,40-49,QLD,3
2143,Bronze,Potential,Male,Business Systems Development Analyst,Financial Services,High Net Worth,Yes,10,60-69,NSW,8
2144,Diamond,Loyal,Female,Office Assistant IV,Property,Mass Customer,Yes,9,40-49,NSW,4
2145,Bronze,Dormant,Female,Librarian,Entertainment,Affluent Customer,Yes,19,60-69,NSW,8
2146,Bronze,Slipping,Male,Librarian,Entertainment,Mass Customer,No,13,50-59,NSW,10
2147,Bronze,Dormant,Male,Engineer IV,Entertainment,High Net Worth,Yes,1,20-29,NSW,8
2148,Bronze,Slipping,Female,Engineer I,Manufacturing,Mass Customer,Yes,15,30-39,VIC,6
2149,Diamond,Loyal,Female,Professor,Manufacturing,High Net Worth,No,6,40-49,NSW,10
2150,Bronze,Attention,Male,Professor,Retail,Affluent Customer,Yes,8,60-69,QLD,7
2151,Silver,Whales,Male,Professor,Entertainment,Affluent Customer,No,6,30-39,QLD,3
2152,Diamond,Best,Female,Database Administrator III,Manufacturing,Mass Customer,Yes,19,50-59,VIC,10
2153,Silver,Whales,Male,Financial Analyst,Financial Services,Mass Customer,No,10,30-39,QLD,5
2154,Silver,Whales,Female,Chemical Engineer,Manufacturing,High Net Worth,No,6,40-49,NSW,9
2155,Diamond,Best,Female,Data Coordiator,Manufacturing,Mass Customer,No,14,60-69,VIC,3
2156,Bronze,Attention,Male,Desktop Support Technician,Retail,Mass Customer,Yes,18,40-49,NSW,1
2157,Bronze,Dormant,Female,Community Outreach Specialist,Property,Mass Customer,No,19,40-49,QLD,8
2158,Bronze,Potential,Male,Physical Therapy Assistant,Entertainment,Mass Customer,No,6,60-69,NSW,9
2159,Silver,Promising,Male,Physical Therapy Assistant,Entertainment,High Net Worth,Yes,6,60-69,QLD,4
2160,Silver,Potential,Female,Recruiter,Health,Mass Customer,Yes,15,50-59,VIC,8
2161,Silver,Potential,Male,Recruiter,Financial Services,Mass Customer,No,4,20-29,VIC,10
2162,Bronze,Slipping,Male,Paralegal,Financial Services,High Net Worth,Yes,10,50-59,NSW,8
2163,Bronze,Dormant,Male,VP Product Management,Financial Services,Mass Customer,Yes,6,20-29,NSW,10
2164,Silver,Loyal,Female,Financial Analyst,Financial Services,Mass Customer,Yes,18,50-59,NSW,9
2165,Diamond,Best,Female,Civil Engineer,Manufacturing,Affluent Customer,No,8,50-59,VIC,6
2166,Silver,Potential,Female,Nurse,Property,Mass Customer,No,16,30-39,NSW,6
2167,Bronze,Slipping,Female,Librarian,Entertainment,Mass Customer,No,1,20-29,NSW,8
2168,Bronze,Rookies,Male,VP Accounting,Financial Services,Mass Customer,Yes,17,40-49,QLD,5
2169,Silver,Whales,Male,Senior Financial Analyst,Financial Services,Mass Customer,No,18,40-49,NSW,4
2170,Silver,Whales,Male,Geological Engineer,Manufacturing,Affluent Customer,No,6,60-69,NSW,12
2171,Bronze,Potential,Female,Pharmacist,Health,High Net Worth,No,10,50-59,NSW,9
2172,Silver,Whales,Male,Information Systems Manager,Health,Affluent Customer,Yes,13,40-49,NSW,10
2173,Bronze,Slipping,Female,Help Desk Technician,IT,Mass Customer,Yes,22,40-49,NSW,2
2174,Bronze,Attention,Male,Account Executive,Argiculture,High Net Worth,No,11,60-69,VIC,6
2175,Bronze,Attention,Male,Web Developer III,Health,Mass Customer,No,13,30-39,VIC,8
2176,Bronze,Slipping,Female,Accountant II,Property,High Net Worth,Yes,12,60-69,NSW,5
2177,Bronze,Attention,Male,Social Worker,Health,Mass Customer,No,9,40-49,NSW,7
2178,Bronze,Dormant,Female,Mechanical Systems Engineer,Retail,Mass Customer,No,12,70-79,QLD,8
2179,Diamond,Loyal,Male,Desktop Support Technician,Manufacturing,Mass Customer,No,17,60-69,VIC,10
2180,Bronze,Attention,Male,Chief Design Engineer,Manufacturing,High Net Worth,Yes,13,60-69,VIC,10
2181,Silver,Promising,Male,Account Executive,IT,Mass Customer,Yes,8,50-59,NSW,11
2182,Diamond,Best,Male,Assistant Media Planner,Entertainment,High Net Worth,Yes,16,50-59,QLD,7
2183,Diamond,Best,Female,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,7,50-59,QLD,4
2184,Diamond,Loyal,Male,Statistician III,Health,Mass Customer,No,11,50-59,NSW,8
2185,Silver,Whales,Female,Human Resources Assistant II,Property,Mass Customer,No,19,60-69,NSW,7
2186,Bronze,Dormant,Female,Clinical Specialist,Health,High Net Worth,No,5,60-69,NSW,9
2187,Diamond,Loyal,Female,Budget/Accounting Analyst I,Health,Mass Customer,No,2,20-29,NSW,9
2188,Silver,Whales,Female,Nurse Practicioner,Health,Mass Customer,No,17,50-59,QLD,9
2189,Diamond,Loyal,Male,Safety Technician II,Financial Services,High Net Worth,No,4,20-29,QLD,8
2190,Diamond,Loyal,Female,Safety Technician II,IT,Affluent Customer,No,13,40-49,NSW,3
2191,Silver,Rookies,Male,Payment Adjustment Coordinator,IT,Mass Customer,Yes,4,40-49,VIC,11
2192,Bronze,Potential,Male,Staff Accountant II,IT,Mass Customer,No,14,50-59,QLD,1
