transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
9716,0,2307,2017-06-22,0,Norco Bicycles,Road,medium,medium,543.39,407.54,2003-03-20
9717,84,2806,2017-02-01,0,Trek Bicycles,Road,medium,medium,290.62,215.14,1997-08-27
9718,26,1552,2017-09-22,0,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
9719,50,3302,2017-04-27,1,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18
9720,77,3067,2017-06-18,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-20
9721,27,1472,2017-01-06,0,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-25
9722,72,1044,2017-01-17,0,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20
9723,4,2912,2017-10-01,0,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
9724,36,1241,2017-02-14,1,Solex,Standard,low,medium,945.04,507.58,2006-02-04
9725,59,1275,2017-08-01,1,Solex,Standard,medium,large,1061.56,733.58,1993-05-28
9726,45,3017,2017-04-25,1,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
9727,41,1950,2017-07-07,0,Solex,Road,medium,medium,416.98,312.74,1999-12-06
9728,78,2354,2017-11-24,0,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-27
9729,65,3155,2017-01-06,0,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-04
9730,23,914,2017-08-17,1,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-09
9731,68,212,2017-02-14,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
9732,63,1215,2017-06-28,0,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
9733,35,1728,2017-11-15,0,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14
9734,0,621,2017-01-22,1,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
9735,69,2041,2017-01-16,0,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
9736,28,1930,2017-12-09,0,Solex,Road,medium,small,1703.52,1516.13,2011-04-18
9737,87,1799,2017-08-14,0,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27
9738,61,2063,2017-12-21,1,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
9739,38,3264,2017-02-03,1,Solex,Standard,medium,medium,1577.53,826.51,1993-04-14
9740,61,718,2017-09-24,0,OHM Cycles,Standard,low,medium,71.16,56.93,2012-05-20
9741,5,1662,2017-05-15,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-11
9742,42,1319,2017-12-14,0,OHM Cycles,Road,medium,small,1810.0,1610.9,2014-07-30
9743,76,3270,2017-02-10,0,WeareA2B,Standard,low,medium,642.31,513.85,1991-07-12
9744,57,292,2017-03-08,0,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-19
9745,63,483,2017-01-15,0,Solex,Standard,medium,medium,1483.2,99.59,1998-12-19
9746,55,2856,2017-11-11,0,Trek Bicycles,Road,medium,large,1894.19,598.76,2007-08-06
9747,94,2825,2017-01-03,1,Giant Bicycles,Standard,medium,large,1635.3,993.66,1994-08-12
9748,10,1557,2017-03-17,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-05
9749,45,641,2017-02-02,0,Solex,Standard,medium,medium,441.49,84.99,1993-04-14
9750,62,41,2017-04-18,0,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
9751,21,2369,2017-06-19,1,Solex,Standard,medium,large,1071.23,380.74,1993-10-04
9752,66,3050,2017-08-02,1,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
9753,6,2023,2017-11-30,0,Solex,Standard,high,medium,748.17,448.9,1991-11-12
9754,50,493,2017-05-31,0,WeareA2B,Standard,medium,small,175.89,131.92,2001-11-27
9755,0,861,2017-11-06,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
9756,56,877,2017-05-22,0,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06
9757,4,447,2017-07-23,0,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-08-19
9758,16,701,2017-04-02,0,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-17
9759,60,1048,2017-08-19,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26
9761,83,290,2017-07-15,0,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
9762,60,484,2017-12-11,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26
9763,7,2394,2017-10-01,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
9764,97,422,2017-02-10,0,Solex,Standard,medium,large,202.62,151.96,2016-03-31
9765,92,782,2017-05-03,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-07
9766,47,2131,2017-02-14,1,Trek Bicycles,Road,low,small,1720.7,1531.42,2012-04-12
9767,45,260,2017-02-20,1,Trek Bicycles,Road,low,medium,980.37,234.43,2011-04-18
9768,49,3360,2017-10-04,1,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-06
9769,5,3496,2017-03-07,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-09
9770,17,1018,2017-12-04,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
9771,25,1800,2017-05-14,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
9772,72,1301,2017-01-09,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
9773,44,2705,2017-02-14,0,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-11
9774,64,1783,2017-07-12,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-04-13
9775,74,2268,2017-11-25,1,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
9776,0,213,2017-06-30,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,2014-10-12
9777,31,2183,2017-12-22,0,Giant Bicycles,Standard,medium,medium,230.91,173.18,2002-03-24
9778,3,750,2017-01-30,1,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-11
9779,72,1702,2017-08-09,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
9780,21,1769,2017-07-25,0,Solex,Standard,medium,large,1071.23,380.74,1993-07-17
9781,1,2565,2017-07-03,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-04
9782,23,2686,2017-06-22,0,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-04
9783,30,2459,2017-07-24,0,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-12
9784,21,1513,2017-01-28,1,Solex,Standard,medium,large,1071.23,380.74,1999-06-25
9785,72,1,2017-01-05,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2003-09-11
9786,28,367,2017-02-14,0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-13
9787,82,298,2017-12-06,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
9788,21,850,2017-06-08,1,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
9789,0,288,2017-03-27,0,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-09
9790,67,1756,2017-08-01,0,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
9791,65,391,2017-01-24,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23
9792,60,34,2017-06-25,1,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-26
9793,88,1839,2017-02-13,0,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-04-07
9794,43,2632,2017-09-30,0,Solex,Standard,medium,medium,1151.96,649.49,1999-12-06
9795,23,2130,2017-10-01,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-18
9796,76,1111,2017-07-11,1,WeareA2B,Road,low,small,1172.78,1043.77,2004-01-18
9797,52,919,2017-06-04,0,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-23
9798,71,2134,2017-10-10,1,Solex,Standard,high,large,1842.92,1105.75,1995-10-26
9799,31,946,2017-03-21,1,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-04
9800,22,410,2017-08-19,1,WeareA2B,Standard,medium,medium,60.34,45.26,2016-11-24
9801,89,1195,2017-04-04,0,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
9802,68,1439,2017-07-22,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
9803,9,3018,2017-02-09,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2003-03-20
9804,0,1990,2017-10-05,0,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
9805,19,3086,2017-07-03,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
9806,69,2400,2017-12-11,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-26
9807,11,1742,2017-03-10,1,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-07
9808,0,2505,2017-06-29,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12
9809,72,49,2017-03-12,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
9810,0,345,2017-01-06,0,Solex,Standard,medium,medium,71.49,53.62,2011-04-18
9811,40,533,2017-03-12,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
9812,51,1526,2017-06-09,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,1997-02-11
9813,86,2599,2017-07-03,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
9814,4,1186,2017-11-03,1,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-08-31
9815,35,2027,2017-05-07,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
9816,13,38,2017-08-13,0,Solex,Standard,medium,medium,1163.89,589.27,2016-07-11
9817,6,3027,2017-11-29,0,OHM Cycles,Standard,high,medium,227.88,136.73,2004-09-30
9818,98,1707,2017-11-28,0,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-11
9819,7,3114,2017-09-10,1,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
9820,31,1425,2017-12-30,1,WeareA2B,Standard,medium,medium,752.64,205.36,2002-03-24
9821,72,2774,2017-06-25,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
9822,5,2401,2017-12-09,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-02-09
9823,54,791,2017-01-18,1,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-07-23
9824,92,3111,2017-07-29,1,WeareA2B,Standard,medium,small,1415.01,1259.36,2013-06-11
9825,77,959,2017-03-09,0,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-20
9826,84,1255,2017-04-21,1,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-20
9827,87,946,2017-07-03,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
9828,42,2783,2017-04-03,1,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-18
9829,67,3176,2017-04-29,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-24
9830,89,3355,2017-11-08,0,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
9831,79,3244,2017-05-09,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
9832,81,3410,2017-02-01,1,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-12
9833,71,1818,2017-05-10,0,Solex,Standard,high,large,1842.92,1105.75,2011-01-12
9834,33,2070,2017-07-17,1,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1999-12-06
9835,86,1879,2017-01-04,0,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-20
9836,51,953,2017-08-28,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-12
9837,66,619,2017-07-22,1,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
9838,92,1682,2017-09-09,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2013-06-11
9839,0,3451,2017-12-05,0,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
9840,17,1850,2017-05-17,1,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
9841,35,2430,2017-05-04,0,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-14
9842,61,2405,2017-03-11,0,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-19
9843,62,2194,2017-09-07,1,Solex,Standard,medium,medium,478.16,298.72,2010-11-07
9844,52,131,2017-01-16,1,Solex,Road,medium,large,1777.8,820.78,2011-05-09
9845,40,1764,2017-09-19,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2007-12-13
9846,49,1493,2017-03-17,0,Solex,Standard,medium,large,1061.56,733.58,1993-07-22
9847,18,2548,2017-11-30,0,Solex,Standard,medium,medium,575.27,431.45,2013-03-14
9848,69,2654,2017-02-16,1,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-04
9849,74,1782,2017-03-30,1,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
9850,17,211,2017-06-11,0,Solex,Standard,high,medium,1024.66,614.8,1993-07-17
9851,53,1555,2017-01-09,0,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-06
9852,15,879,2017-01-04,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-09
9853,34,933,2017-03-22,1,Norco Bicycles,Road,high,large,774.53,464.72,2006-02-04
9854,35,229,2017-08-18,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
9855,7,2441,2017-02-23,0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-21
9856,40,487,2017-08-13,0,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-04
9857,64,1852,2017-04-17,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
9858,36,1139,2017-08-13,0,Solex,Standard,low,medium,945.04,507.58,2006-02-04
9859,79,1224,2017-07-12,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
9860,64,181,2017-10-26,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
9861,59,2604,2017-03-24,0,Solex,Standard,medium,large,1061.56,733.58,2011-08-26
9862,65,2657,2017-06-08,1,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-23
9863,80,1691,2017-03-29,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,1995-10-26
9864,0,779,2017-03-15,1,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-12
9865,57,1070,2017-12-16,0,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-23
9866,66,677,2017-01-12,1,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-07
9867,1,1971,2017-04-15,1,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-16
9868,35,1009,2017-11-06,0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-04-18
9869,32,1896,2017-01-26,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,2005-12-09
9870,92,1353,2017-12-16,0,WeareA2B,Standard,medium,small,1415.01,1259.36,2000-11-05
9871,43,1585,2017-02-08,0,Solex,Standard,medium,medium,1151.96,649.49,2006-10-03
9872,89,2940,2017-09-27,1,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-22
9873,0,808,2017-02-10,1,Norco Bicycles,Road,medium,medium,544.05,376.84,2016-12-08
9874,99,37,2017-09-12,0,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03
9875,5,3063,2017-09-29,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-31
9876,54,2276,2017-10-10,0,WeareA2B,Standard,medium,medium,1292.84,13.44,1993-06-25
9877,46,1559,2017-05-07,1,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-12-06
9878,68,2726,2017-09-25,1,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-22
9879,40,2141,2017-08-10,0,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-22
9880,29,1146,2017-10-18,0,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-05
9881,79,974,2017-07-21,1,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
9882,69,3363,2017-03-05,1,Norco Bicycles,Road,medium,large,1240.31,795.1,2004-12-20
9883,63,1453,2017-04-07,1,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-28
9884,29,3376,2017-08-16,1,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-24
9885,17,3150,2017-08-07,1,Solex,Standard,high,medium,1024.66,614.8,1996-11-11
9886,86,3131,2017-03-22,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-11
9887,94,1249,2017-05-01,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-11
9888,87,2238,2017-08-11,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,2003-09-12
9889,14,286,2017-03-13,0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1994-09-11
9890,0,237,2017-02-22,1,OHM Cycles,Standard,high,medium,227.88,136.73,2004-09-30
9891,3,1866,2017-08-24,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-04-12
9892,28,2740,2017-08-13,1,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1994-07-14
9893,1,1596,2017-07-17,1,Giant Bicycles,Touring,medium,large,1873.97,863.95,2003-09-11
9894,90,684,2017-11-03,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-12
9895,14,1307,2017-07-30,1,Solex,Standard,high,large,1842.92,1105.75,2004-07-27
9896,91,3133,2017-07-27,0,Solex,Standard,medium,medium,100.35,75.26,1999-07-28
9897,72,2308,2017-05-31,1,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-01-12
9898,32,3136,2017-08-18,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,1999-12-06
9899,35,397,2017-11-15,1,Trek Bicycles,Standard,low,medium,1057.51,154.4,2006-02-04
9900,18,1465,2017-09-14,1,Solex,Standard,medium,medium,575.27,431.45,1996-04-07
9901,21,1037,2017-02-21,0,Solex,Standard,medium,large,1071.23,380.74,1996-04-07
9902,51,2183,2017-05-30,1,OHM Cycles,Standard,high,medium,2005.66,1203.4,1997-02-11
9903,100,1293,2017-05-05,1,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
9904,90,1922,2017-09-28,1,Solex,Standard,low,medium,945.04,507.58,2008-03-21
9905,41,2102,2017-02-16,1,Solex,Road,medium,medium,416.98,312.74,1997-05-12
9906,79,3384,2017-01-25,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-11
9907,74,2322,2017-10-24,1,WeareA2B,Standard,medium,medium,1228.07,400.91,1997-01-27
9908,23,1654,2017-02-20,1,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2013-06-11
9909,87,1393,2017-11-30,1,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-27
9910,61,2680,2017-08-21,1,OHM Cycles,Standard,low,medium,71.16,56.93,2015-05-23
9911,9,1303,2017-01-06,1,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-09
9912,42,1932,2017-03-27,1,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-06
9913,19,3021,2017-10-13,0,OHM Cycles,Road,high,large,12.01,7.21,2009-03-10
9914,3,3350,2017-11-22,0,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-17
9915,10,2857,2017-01-11,1,WeareA2B,Touring,medium,medium,1466.68,363.25,2004-08-19
9916,2,3143,2017-11-03,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
9917,58,3261,2017-01-11,1,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-20
9918,5,610,2017-03-15,0,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-04-18
9919,90,337,2017-10-25,0,Solex,Standard,low,medium,945.04,507.58,2011-05-11
9920,0,1744,2017-09-12,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
9921,34,2125,2017-07-17,0,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-19
9922,22,1463,2017-09-11,1,Solex,Standard,medium,medium,575.27,431.45,2009-03-10
9923,25,3388,2017-09-18,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
9924,60,2237,2017-04-19,0,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-23
9925,62,917,2017-11-25,0,Solex,Standard,medium,medium,478.16,298.72,1993-06-25
9926,86,1086,2017-10-03,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-11
9927,80,1408,2017-12-20,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
9928,56,955,2017-10-31,1,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-06-25
9929,40,799,2017-12-20,1,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-14
9930,22,1279,2017-11-08,1,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-17
9931,97,185,2017-06-09,1,Solex,Standard,medium,large,202.62,151.96,2004-01-18
9932,2,1489,2017-09-09,0,Solex,Standard,medium,medium,71.49,53.62,2012-12-04
9933,5,549,2017-03-12,1,Trek Bicycles,Mountain,low,medium,574.64,459.71,2003-01-07
9934,25,2339,2017-07-22,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,1992-10-13
9935,0,362,2017-04-28,0,OHM Cycles,Standard,medium,medium,183.86,137.9,2011-08-26
9936,79,2319,2017-10-01,0,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
9937,15,508,2017-02-13,1,Norco Bicycles,Standard,low,medium,958.74,748.9,1993-05-28
9938,94,2111,2017-10-20,0,Giant Bicycles,Standard,medium,large,1635.3,993.66,1991-05-08
9939,52,2775,2017-01-20,1,OHM Cycles,Road,medium,medium,1280.28,829.51,1991-01-23
9940,50,2072,2017-01-16,1,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-14
9941,48,893,2017-10-16,0,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
9942,79,724,2017-07-23,0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2005-12-09
9943,74,426,2017-11-01,1,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-24
9944,71,773,2017-10-19,0,Solex,Standard,high,large,1842.92,1105.75,2011-01-12
9945,7,514,2017-04-28,0,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-30
9946,7,720,2017-09-18,1,Trek Bicycles,Road,low,medium,980.37,234.43,1991-07-12
9947,92,1378,2017-07-17,1,WeareA2B,Standard,medium,small,1415.01,1259.36,2004-01-18
9948,37,1322,2017-07-29,0,OHM Cycles,Standard,low,medium,1793.43,248.82,1993-04-14
9949,96,1730,2017-01-31,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
9950,86,1959,2017-07-26,1,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-07-28
9951,97,149,2017-08-28,0,Solex,Standard,medium,large,202.62,151.96,1994-08-12
9952,99,2459,2017-08-29,0,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-03
9953,86,2686,2017-02-01,0,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-09
9954,29,2803,2017-04-25,0,Norco Bicycles,Road,medium,medium,543.39,407.54,2006-11-12
9955,15,3474,2017-09-10,1,Norco Bicycles,Standard,low,medium,958.74,748.9,2013-03-14
9956,96,2254,2017-10-10,1,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-12
9957,83,3217,2017-11-08,0,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
9958,64,889,2017-05-05,1,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-05-23
9959,48,594,2017-02-11,1,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-30
9960,89,2064,2017-09-15,0,WeareA2B,Touring,medium,large,1362.99,57.74,2003-01-07
9961,50,2845,2017-04-08,1,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-18
9962,64,765,2017-11-23,0,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-20
9963,70,1528,2017-02-22,0,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-08
9964,82,1004,2017-02-17,1,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-06
9965,32,1260,2017-10-25,1,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-24
9966,56,863,2017-10-22,0,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-06
9967,72,2439,2017-10-24,0,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-08
9968,46,1123,2017-08-16,0,Solex,Standard,low,medium,1289.85,74.51,2007-12-13
9969,4,2981,2017-08-17,1,Solex,Standard,medium,medium,1483.2,99.59,2012-05-20
9971,59,1229,2017-04-23,0,Solex,Standard,medium,large,1061.56,733.58,1993-06-25
9972,0,1637,2017-02-28,0,Solex,Standard,medium,large,202.62,151.96,2016-03-31
9973,79,2617,2017-08-02,0,Solex,Touring,medium,large,2083.94,675.03,2013-09-18
9974,73,1346,2017-05-14,0,Solex,Standard,medium,medium,1945.43,333.18,2002-09-02
9975,90,1469,2017-01-22,1,Norco Bicycles,Standard,low,medium,363.01,290.41,2013-06-11
